bb_id,player_id,bat_speed,attack_angle,squared_up_pct,swing_length,pitch_speed,exit_velocity,launch_angle,is_barrel,is_hard_hit,is_sweet_spot,xwoba_est
5889,100029,67.1,8.0,35.8,7.62,95.1,102.5,-0.1,0,1,0,0.581
5890,100029,70.9,11.2,17.4,7.76,92.1,91.5,-6.7,0,0,0,0.208
5891,100029,68.1,9.3,19.1,7.68,93.0,78.6,-3.2,0,0,0,0.271
5892,100029,76.6,21.8,32.2,7.7,94.4,108.3,43.8,1,1,0,0.193
5893,100029,75.6,-0.2,17.9,7.63,94.8,97.7,6.9,0,1,0,0.608
5894,100029,68.9,15.1,22.4,7.46,98.7,90.4,2.7,0,0,0,0.407
5895,100029,77.3,17.6,3.0,7.85,95.5,73.1,34.4,0,0,0,0.101
5896,100029,70.9,8.7,21.4,6.95,90.8,92.2,5.6,0,0,0,0.436
5897,100029,75.0,13.1,30.1,7.31,96.1,94.9,42.7,0,0,0,0.108
5898,100029,75.9,12.4,18.5,8.09,87.4,87.3,15.8,0,0,1,0.482
5899,100029,72.6,14.0,29.8,7.3,92.1,92.1,21.3,0,0,1,0.563
5900,100029,77.0,18.4,24.3,7.5,92.5,91.7,29.3,0,0,1,0.263
5901,100029,73.0,17.9,34.8,8.02,95.8,87.9,37.2,0,0,0,0.094
5902,100029,74.8,10.9,17.5,7.49,99.7,75.4,5.2,0,0,0,0.177
5903,100029,72.5,5.4,22.2,7.24,94.3,73.2,23.6,0,0,1,0.127
5904,100029,66.4,15.4,10.5,7.95,92.2,79.2,7.3,0,0,0,0.23
5905,100029,73.1,10.5,23.6,7.43,91.1,67.7,5.8,0,0,0,0.104
5906,100029,70.2,11.3,20.5,7.45,96.4,91.9,11.4,0,0,1,0.597
5907,100029,78.8,15.8,33.6,6.84,92.8,102.6,27.8,1,1,1,0.506
5908,100029,68.4,11.8,18.6,7.49,91.7,79.6,7.6,0,0,0,0.227
5909,100029,78.2,16.3,20.5,7.77,96.8,100.5,37.8,1,1,0,0.237
5910,100029,72.9,29.5,18.1,7.38,97.6,84.5,46.8,0,0,0,0.056
5911,100029,75.1,18.6,24.7,7.08,90.1,93.7,19.1,0,0,1,0.541
5912,100029,68.3,22.5,43.4,7.36,88.3,77.9,10.0,0,0,1,0.208
5913,100029,72.4,17.5,3.0,7.32,93.2,58.2,30.5,0,0,1,0.043
5914,100029,71.0,14.9,24.0,7.44,89.5,84.6,-12.3,0,0,0,0.185
5915,100029,81.5,17.6,35.6,7.35,89.0,104.1,27.3,1,1,1,0.632
5916,100029,70.9,17.3,19.6,8.11,89.9,92.3,6.6,0,0,0,0.525
5917,100029,77.9,19.6,29.5,7.64,97.2,94.9,36.0,0,0,0,0.246
5918,100029,78.0,14.8,35.7,6.92,95.8,101.5,-3.2,0,1,0,0.42
5919,100029,77.9,6.6,21.9,7.56,102.1,100.2,-2.0,0,1,0,0.45
5920,100029,71.3,5.6,18.3,7.52,91.3,83.1,11.3,0,0,1,0.333
5921,100029,80.4,17.2,33.4,7.95,98.2,105.6,25.0,1,1,1,0.714
5922,100029,81.2,7.7,29.2,7.48,95.2,88.7,-0.4,0,0,0,0.266
5923,100029,74.9,18.6,23.9,7.47,91.6,75.8,14.3,0,0,1,0.202
5924,100029,71.8,22.5,30.3,8.18,93.0,86.7,34.9,0,0,0,0.16
5925,100029,70.3,13.1,33.6,7.16,91.5,98.2,26.2,1,1,1,0.515
5926,100029,75.3,21.7,24.0,7.81,94.4,84.9,17.2,0,0,1,0.495
5927,100029,73.8,16.0,27.4,7.55,97.0,97.7,8.1,0,1,1,0.566
5928,100029,74.2,14.6,29.5,7.36,92.2,83.8,-3.2,0,0,0,0.25
5929,100029,68.4,14.9,20.1,7.3,96.5,79.2,18.2,0,0,1,0.318
5930,100029,73.7,9.5,35.8,8.01,97.9,98.8,20.0,0,1,1,0.575
5931,100029,77.9,8.7,14.7,7.69,98.7,83.2,10.7,0,0,1,0.327
5932,100029,76.6,4.6,23.2,7.74,89.4,86.1,-7.4,0,0,0,0.144
5933,100029,72.0,10.1,31.8,7.84,93.3,70.1,33.3,0,0,0,0.112
5934,100029,73.1,27.3,14.5,7.65,96.0,91.7,-0.1,0,0,0,0.251
5935,100029,68.0,5.5,32.8,7.16,89.7,88.0,16.9,0,0,1,0.514
5936,100029,71.0,7.4,26.3,6.98,88.9,79.6,10.2,0,0,1,0.404
5937,100029,72.2,9.6,37.1,8.07,93.4,110.9,15.7,1,1,1,1.079
5938,100029,75.9,9.9,30.3,7.6,92.1,87.5,-0.3,0,0,0,0.279
5939,100029,70.9,16.1,22.9,7.56,92.9,82.3,14.1,0,0,1,0.38
5940,100029,69.6,10.8,26.7,8.16,91.9,79.3,14.6,0,0,1,0.313
5941,100029,76.4,13.3,27.0,7.16,101.1,104.3,12.2,0,1,1,0.853
5942,100029,71.9,9.4,43.7,6.65,91.9,110.4,-14.0,0,1,0,0.16
5943,100029,70.4,11.6,25.3,6.9,95.5,99.5,33.9,1,1,0,0.247
5944,100029,76.6,14.1,23.2,7.35,95.3,102.9,22.6,1,1,1,0.817
5945,100029,75.3,13.7,22.6,7.57,87.6,83.5,14.1,0,0,1,0.384
5946,100029,72.8,26.3,26.3,8.02,98.6,105.4,27.6,1,1,1,0.577
5947,100030,69.0,1.9,30.5,7.12,90.9,98.1,0.5,0,1,0,0.388
5948,100030,72.6,5.7,26.2,7.67,90.1,89.1,15.2,0,0,1,0.474
5949,100030,73.2,-1.1,37.0,7.1,96.5,106.7,-5.3,0,1,0,0.356
5950,100030,70.4,1.6,21.1,6.96,95.1,82.4,6.2,0,0,0,0.339
5951,100030,62.3,6.6,45.6,7.2,90.0,96.2,0.6,0,1,0,0.431
5952,100030,73.0,1.7,29.5,7.27,97.3,96.3,-4.5,0,1,0,0.286
5953,100030,76.6,-9.7,25.1,7.65,94.5,91.7,-17.4,0,0,0,0.047
5954,100030,67.4,1.7,24.0,7.1,90.4,86.8,23.6,0,0,1,0.345
5955,100030,68.9,1.8,26.2,6.99,95.2,80.0,-4.5,0,0,0,0.163
5956,100030,73.6,6.8,20.3,6.92,94.7,85.2,21.6,0,0,1,0.353
5957,100030,73.7,-0.7,32.6,7.11,93.2,83.1,-6.3,0,0,0,0.092
5958,100030,74.7,-4.5,26.2,8.13,94.8,88.0,-11.6,0,0,0,0.133
5959,100030,74.4,-4.5,44.7,7.37,95.7,111.2,0.6,0,1,0,0.626
5960,100030,64.7,10.0,22.2,7.44,96.7,86.1,-6.8,0,0,0,0.229
5961,100030,68.7,3.1,25.1,7.23,93.9,89.1,11.8,0,0,1,0.54
5962,100030,72.9,9.7,22.2,7.28,92.6,74.1,8.0,0,0,0,0.159
5963,100030,70.2,10.6,44.0,7.51,94.3,100.4,3.4,0,1,0,0.483
5964,100030,71.9,-3.1,12.5,7.43,97.7,82.5,-13.0,0,0,0,0.082
5965,100030,70.0,-3.5,27.2,7.36,95.7,93.5,22.1,0,0,1,0.593
5966,100030,68.9,0.6,29.3,7.24,92.4,100.2,0.2,0,1,0,0.449
5967,100030,69.6,5.1,15.6,7.11,93.7,78.5,4.1,0,0,0,0.162
5968,100030,66.3,-7.0,51.4,7.38,99.3,97.1,4.3,0,1,0,0.474
5969,100030,67.8,4.1,17.4,7.26,96.1,90.0,-6.8,0,0,0,0.161
5970,100030,70.3,3.8,26.6,7.98,94.0,83.3,18.6,0,0,1,0.352
5971,100030,70.4,-5.4,42.3,7.6,97.5,98.3,-5.8,0,1,0,0.266
5972,100030,72.7,-5.2,22.7,7.0,91.6,70.7,-23.1,0,0,0,0.048
5973,100030,69.5,4.0,27.6,6.82,94.7,85.9,-2.8,0,0,0,0.241
5974,100030,76.9,13.8,23.0,7.09,100.1,104.0,-0.4,0,1,0,0.48
5975,100030,75.2,-0.4,25.8,6.85,95.8,95.0,0.7,0,0,0,0.367
5976,100030,68.6,3.4,36.6,7.07,99.2,101.3,-7.0,0,1,0,0.308
5977,100030,71.3,-2.2,22.3,6.89,93.2,94.8,-14.0,0,0,0,0.106
5978,100030,75.1,2.8,3.0,7.12,91.8,90.5,6.6,0,0,0,0.472
5979,100030,68.1,-2.4,26.0,7.12,97.6,84.3,-1.8,0,0,0,0.235
5980,100030,67.7,-0.2,26.9,7.29,87.1,93.1,15.5,0,0,1,0.544
5981,100030,75.5,16.1,28.1,7.16,94.1,112.3,31.2,1,1,1,0.514
5982,100030,73.2,2.0,24.5,6.92,97.1,90.0,2.8,0,0,0,0.343
5983,100030,74.6,-8.0,18.1,7.66,95.5,76.3,-1.5,0,0,0,0.106
5984,100030,71.7,5.2,23.9,7.37,86.1,81.3,-13.1,0,0,0,0.123
5985,100030,69.6,8.2,43.0,7.04,88.8,99.4,17.2,0,1,1,0.677
5986,100030,65.4,5.4,25.9,6.92,93.1,70.1,10.8,0,0,1,0.164
5987,100030,71.1,0.3,32.5,6.72,95.2,85.9,12.7,0,0,1,0.454
5988,100030,75.2,-4.1,16.5,6.69,95.3,84.3,-8.1,0,0,0,0.1
5989,100030,75.3,-4.0,23.5,7.6,93.5,91.3,-7.8,0,0,0,0.123
5990,100030,74.6,0.2,16.8,7.56,96.1,102.2,-3.5,0,1,0,0.313
5991,100030,73.5,-0.8,38.6,7.03,95.0,103.3,17.8,1,1,1,0.853
5992,100030,78.9,-2.0,11.5,7.71,93.0,77.2,1.7,0,0,0,0.257
5993,100030,64.6,8.7,29.8,7.45,95.4,119.1,-10.8,0,1,0,0.138
5994,100030,71.4,6.9,29.5,7.3,91.2,90.0,15.3,0,0,1,0.503
5995,100030,67.0,9.0,28.9,7.54,95.7,73.3,3.0,0,0,0,0.097
5996,100030,76.4,-3.3,4.0,7.45,90.5,71.4,10.8,0,0,1,0.03
5997,100030,68.4,-4.1,7.1,7.29,95.2,68.2,2.9,0,0,0,0.144
5998,100030,74.4,1.8,27.4,7.15,95.1,80.7,18.0,0,0,1,0.366
5999,100030,68.8,3.9,17.5,7.2,92.5,86.5,17.4,0,0,1,0.469
6000,100030,72.1,1.8,20.2,6.67,95.7,64.1,14.0,0,0,1,0.092
6001,100030,70.1,3.5,22.2,6.95,98.9,95.5,18.2,0,1,1,0.703
6002,100030,70.5,10.9,16.3,7.86,89.9,89.1,21.5,0,0,1,0.52
6003,100030,71.8,0.1,14.6,6.94,96.8,80.0,-8.9,0,0,0,0.09
6004,100030,74.0,6.2,26.3,6.59,97.3,99.6,-8.6,0,1,0,0.164
6005,100030,70.1,4.5,8.2,7.55,92.8,69.0,-6.3,0,0,0,0.07
6006,100030,73.9,2.0,21.5,7.32,96.3,81.8,11.5,0,0,1,0.434
6007,100030,74.5,5.9,19.9,7.34,92.6,92.4,-23.0,0,0,0,0.073
6008,100030,69.0,-3.2,26.1,7.18,97.9,86.3,-3.4,0,0,0,0.194
6009,100030,77.7,-4.4,49.0,7.55,83.9,98.2,-7.9,0,1,0,0.232
6010,100030,73.4,4.0,16.9,7.77,98.6,85.7,19.9,0,0,1,0.472
6011,100030,68.9,-8.4,30.1,7.05,89.6,99.5,-10.0,0,1,0,0.058
6012,100030,72.9,4.5,28.4,7.46,93.8,102.2,-0.3,0,1,0,0.51
6013,100030,74.5,-5.4,31.6,7.63,90.7,97.1,11.7,0,1,1,0.616
6014,100030,72.8,10.5,24.3,7.03,98.7,87.1,9.3,0,0,1,0.467
6015,100030,71.3,-1.0,40.0,7.76,92.7,100.4,-4.3,0,1,0,0.323
6016,100030,57.4,10.1,32.8,7.62,91.6,74.2,3.7,0,0,0,0.136
6017,100030,66.9,0.1,32.9,6.8,97.4,99.9,3.8,0,1,0,0.538
6018,100030,73.1,-0.1,12.8,7.79,96.1,91.8,-4.4,0,0,0,0.192
6019,100030,66.8,6.6,27.2,6.82,92.3,102.2,2.3,0,1,0,0.525
6020,100030,72.5,3.1,21.4,6.99,90.0,79.6,22.0,0,0,1,0.309
6021,100030,73.9,1.0,18.1,7.47,89.6,77.7,1.6,0,0,0,0.192
6022,100030,70.1,-1.0,20.3,7.6,98.0,90.6,-6.9,0,0,0,0.068
6023,100030,63.8,-1.0,25.7,7.27,95.0,81.0,-13.9,0,0,0,0.049
6024,100030,67.7,15.5,30.6,7.01,94.1,97.2,18.1,0,1,1,0.731
6025,100030,73.1,-8.7,35.6,7.14,95.2,106.8,-15.9,0,1,0,0.129
6026,100030,75.3,-5.8,35.2,7.1,86.7,109.5,-10.6,0,1,0,0.21
6027,100030,62.6,8.4,29.1,7.53,92.4,84.1,-2.6,0,0,0,0.181
6028,100030,70.8,8.0,26.8,7.09,92.5,96.1,10.6,0,1,1,0.67
6029,100030,65.0,-4.2,23.2,7.01,96.9,78.9,-21.1,0,0,0,0.0
6030,100030,70.9,-9.1,23.9,6.72,88.4,88.0,-3.8,0,0,0,0.204
6031,100030,69.9,9.0,18.9,7.03,97.2,84.4,1.9,0,0,0,0.374
6032,100030,79.5,-4.9,22.2,7.19,99.8,93.4,4.4,0,0,0,0.481
6033,100030,68.5,-1.6,29.6,6.84,87.5,102.7,4.7,0,1,0,0.627
6034,100030,74.5,2.0,40.9,6.62,93.6,87.7,3.3,0,0,0,0.296
6035,100030,74.4,-5.1,24.9,7.58,95.2,90.8,5.9,0,0,0,0.485
6036,100030,69.8,6.9,18.6,6.88,96.6,84.9,27.2,0,0,1,0.353
6037,100030,71.0,1.5,35.5,6.78,85.9,97.3,18.0,0,1,1,0.726
6038,100030,70.5,-3.9,7.3,7.78,94.7,69.2,-21.0,0,0,0,0.138
6039,100030,67.7,-3.4,36.2,7.53,92.7,88.8,-11.3,0,0,0,0.111
6040,100030,67.4,9.2,12.7,7.59,92.5,73.5,2.9,0,0,0,0.093
6041,100030,69.0,-0.3,32.5,7.41,100.7,73.0,8.0,0,0,1,0.158
6042,100030,66.2,5.1,21.8,7.69,92.7,92.4,-1.7,0,0,0,0.272
6043,100030,68.6,1.3,29.3,7.54,95.1,76.4,-6.0,0,0,0,0.103
6044,100030,69.8,-9.1,46.1,7.11,93.1,84.5,-18.7,0,0,0,0.076
6045,100030,71.2,5.9,18.3,6.86,94.3,92.8,9.7,0,0,1,0.605
6046,100030,72.2,7.8,16.8,6.78,95.4,82.2,16.1,0,0,1,0.376
6047,100030,69.8,12.4,27.0,7.18,96.6,86.3,-3.3,0,0,0,0.134
6048,100030,67.6,-10.0,40.8,6.85,90.8,90.8,-16.7,0,0,0,0.116
6049,100030,72.2,-17.6,28.0,6.95,94.0,99.7,-42.2,0,1,0,0.0
6050,100030,73.5,5.2,26.7,7.18,94.2,86.3,-25.9,0,0,0,0.003
6051,100030,68.7,-2.2,27.9,7.72,87.7,91.5,4.1,0,0,0,0.412
6052,100030,66.8,-7.2,16.7,6.7,90.2,70.0,-3.1,0,0,0,0.103
6053,100030,68.8,2.0,28.0,7.24,96.6,91.5,4.3,0,0,0,0.427
6054,100030,69.8,-1.3,22.5,6.8,91.9,93.1,19.3,0,0,1,0.614
6055,100030,74.9,-6.3,38.8,7.04,102.6,112.3,-28.1,0,1,0,0.007
6056,100030,73.2,0.9,33.9,7.56,96.9,81.9,-26.2,0,0,0,0.033
6057,100030,70.5,4.8,13.7,6.94,95.1,79.5,-9.8,0,0,0,0.143
6059,100030,70.4,2.5,31.3,7.28,96.2,99.4,-5.5,0,1,0,0.233
6060,100030,75.9,4.0,17.0,7.48,94.1,85.9,11.6,0,0,1,0.417
6061,100030,75.2,-8.8,16.0,7.04,88.6,85.3,-4.9,0,0,0,0.23
6062,100030,74.9,1.1,21.9,7.67,95.8,92.3,14.4,0,0,1,0.606
6063,100030,71.8,2.8,29.5,7.08,98.4,88.9,7.6,0,0,0,0.458
6064,100030,71.0,-0.9,36.1,7.4,91.4,98.1,-6.1,0,1,0,0.235
6065,100030,70.6,-3.6,28.5,7.17,87.1,92.2,-10.4,0,0,0,0.101
6066,100030,73.8,-3.1,49.7,7.49,89.8,92.8,2.6,0,0,0,0.407
6067,100030,67.5,-0.4,19.8,7.94,99.7,79.9,-20.3,0,0,0,0.0
6068,100030,69.5,6.9,33.3,7.14,93.8,87.5,-34.4,0,0,0,0.088
6069,100030,76.9,10.5,15.7,7.23,98.6,86.5,15.6,0,0,1,0.484
6070,100030,72.9,9.3,41.6,7.08,93.6,100.5,12.4,0,1,1,0.793
6071,100030,74.2,-8.0,39.2,7.03,91.8,99.0,12.4,0,1,1,0.738
6072,100030,65.9,-4.3,33.0,6.99,101.0,84.0,4.8,0,0,0,0.333
6073,100030,68.9,5.3,9.8,7.23,92.2,89.5,9.3,0,0,1,0.505
6074,100030,71.8,9.2,32.9,6.96,92.6,92.7,5.1,0,0,0,0.481
6075,100030,70.4,-4.4,18.5,6.97,95.1,96.9,-15.0,0,1,0,0.063
6076,100030,65.9,2.5,30.6,6.13,92.5,99.1,-1.2,0,1,0,0.343
6077,100030,73.4,-5.4,12.5,7.72,96.2,74.8,7.0,0,0,0,0.188
6078,100030,74.6,3.0,28.8,7.81,95.1,89.0,9.1,0,0,1,0.501
6079,100030,69.5,-2.5,22.9,7.46,95.2,82.6,9.7,0,0,1,0.455
6080,100030,73.6,2.5,18.9,6.93,91.3,88.9,3.9,0,0,0,0.353
6081,100030,78.2,-5.9,31.9,6.79,87.7,101.9,-17.6,0,1,0,0.059
6082,100030,76.3,-8.4,25.8,6.69,90.6,93.0,6.7,0,0,0,0.448
6083,100030,69.6,20.0,24.3,7.46,90.9,81.3,33.9,0,0,0,0.063
6084,100030,66.3,1.8,33.3,7.68,94.5,103.2,4.2,0,1,0,0.66
6085,100030,71.4,14.2,44.4,7.29,90.6,94.2,21.4,0,0,1,0.582
6086,100030,79.5,10.4,28.9,7.53,88.4,101.5,16.9,0,1,1,0.777
6087,100030,75.6,-8.4,9.1,7.39,89.5,81.8,-14.5,0,0,0,0.08
6088,100030,70.5,3.6,11.5,6.96,94.9,80.2,0.2,0,0,0,0.217
6089,100030,76.5,-6.4,26.9,7.59,95.9,99.4,-18.2,0,1,0,0.112
6090,100030,75.0,-0.4,36.0,7.56,91.7,109.5,-3.8,0,1,0,0.392
6091,100030,63.3,-9.9,27.6,6.89,92.1,85.9,3.5,0,0,0,0.298
6092,100030,74.6,-8.1,31.1,7.52,95.6,90.3,2.9,0,0,0,0.338
6093,100030,71.0,-3.7,25.7,7.18,94.1,101.1,3.5,0,1,0,0.585
6094,100030,67.2,-1.9,35.4,7.14,97.7,95.9,10.6,0,1,1,0.652
6095,100030,70.9,1.6,32.1,7.37,92.9,93.0,-3.1,0,0,0,0.301
6096,100030,72.1,-4.8,16.6,7.36,90.6,92.4,-20.1,0,0,0,0.067
6097,100030,67.5,2.3,30.5,7.54,97.3,91.9,0.2,0,0,0,0.416
6098,100030,70.1,8.2,11.6,6.94,92.4,100.9,7.2,0,1,0,0.684
6099,100030,69.3,3.0,30.5,7.43,90.7,89.0,11.8,0,0,1,0.474
6100,100030,73.6,1.0,23.6,6.83,96.6,99.7,7.6,0,1,0,0.638
6101,100030,69.4,3.4,27.8,7.17,98.6,93.2,16.6,0,0,1,0.525
6102,100030,64.1,-7.2,29.4,7.19,94.1,89.0,-33.4,0,0,0,0.0
6103,100030,68.8,7.1,29.0,7.57,90.0,84.6,-3.3,0,0,0,0.167
6104,100030,66.9,-5.8,39.7,7.24,98.9,91.0,-7.0,0,0,0,0.146
6105,100030,65.6,10.7,26.6,7.14,94.8,89.3,16.9,0,0,1,0.565
6106,100030,75.0,6.0,28.1,7.73,94.3,85.4,33.2,0,0,0,0.092
6107,100030,73.6,4.7,38.9,7.08,92.1,92.1,-8.0,0,0,0,0.186
6108,100030,66.9,5.0,44.3,7.07,97.5,96.2,-4.2,0,1,0,0.288
6109,100030,65.7,1.4,26.1,6.58,89.6,94.3,-4.1,0,0,0,0.184
6110,100030,70.1,-3.3,21.4,7.16,89.3,85.2,-13.0,0,0,0,0.12
6111,100030,65.5,-4.3,21.9,6.9,100.1,84.3,-15.8,0,0,0,0.159
6112,100030,69.6,11.9,30.6,7.15,90.5,80.2,12.5,0,0,1,0.31
6113,100030,70.8,2.0,24.3,7.32,96.9,102.7,14.8,0,1,1,0.852
6114,100030,71.7,-5.3,9.7,6.85,98.3,90.9,-3.8,0,0,0,0.226
6115,100030,71.8,4.5,36.9,6.95,94.2,105.5,-6.7,0,1,0,0.339
6116,100030,67.6,3.4,34.0,6.67,90.4,77.2,0.9,0,0,0,0.191
6117,100030,70.8,-0.6,37.2,7.06,95.7,97.8,-14.1,0,1,0,0.132
6118,100030,75.4,-4.0,39.0,6.9,98.4,91.9,8.8,0,0,1,0.498
6119,100030,62.6,5.8,28.1,7.98,94.7,90.2,24.9,0,0,1,0.406
6120,100030,71.8,7.1,28.8,7.76,90.9,92.7,-13.7,0,0,0,0.045
6121,100030,66.1,3.3,35.8,7.7,94.6,94.7,6.3,0,0,0,0.535
6122,100030,75.9,1.8,14.7,6.78,88.7,79.0,-8.3,0,0,0,0.132
6123,100030,73.6,-3.3,22.9,7.17,90.1,79.3,-2.5,0,0,0,0.072
6124,100030,73.5,4.3,25.7,6.81,92.6,84.6,3.1,0,0,0,0.253
6125,100030,67.3,-2.4,35.0,7.88,93.7,93.2,-19.9,0,0,0,0.05
6126,100030,71.5,-6.3,21.2,7.52,89.3,83.3,9.5,0,0,1,0.329
6127,100030,72.0,8.1,19.5,6.87,94.4,88.2,6.2,0,0,0,0.368
6128,100030,61.5,-4.8,22.2,7.36,95.3,71.1,-10.9,0,0,0,0.069
6129,100030,71.1,-10.0,30.7,6.71,92.7,90.9,-8.5,0,0,0,0.105
6130,100030,72.9,9.2,25.6,7.19,85.9,99.9,-2.1,0,1,0,0.309
6131,100030,65.2,-9.1,12.5,7.17,93.9,79.9,-11.5,0,0,0,0.0
6132,100030,72.8,-1.0,14.4,7.49,99.9,88.6,-24.8,0,0,0,0.0
6133,100030,70.9,-5.2,27.6,7.58,95.1,93.1,-35.8,0,0,0,0.02
6134,100030,75.8,-3.0,27.9,7.24,93.6,88.8,-15.6,0,0,0,0.107
6135,100030,69.0,14.7,26.5,7.16,92.2,100.9,7.8,0,1,0,0.735
6136,100030,71.2,0.8,21.8,6.1,95.5,90.0,-22.1,0,0,0,0.126
6137,100030,71.8,3.5,33.8,7.78,94.2,94.9,-2.9,0,0,0,0.269
6138,100030,59.9,6.1,29.8,7.0,96.0,88.6,-0.8,0,0,0,0.372
6139,100030,69.2,-2.5,29.5,7.27,89.7,96.1,-3.3,0,1,0,0.307
6140,100030,70.9,7.8,29.8,8.02,93.9,80.0,15.8,0,0,1,0.249
6141,100030,61.6,3.6,41.5,6.82,91.9,89.8,25.9,0,0,1,0.347
6142,100030,73.1,5.9,16.5,7.24,94.8,104.4,11.5,0,1,1,0.86
6143,100030,70.9,-3.0,22.3,7.41,86.7,99.0,-15.8,0,1,0,0.067
6144,100031,74.6,14.9,18.9,7.96,95.8,91.6,-3.1,0,0,0,0.225
6145,100031,72.5,11.2,14.9,6.84,98.4,77.3,2.1,0,0,0,0.152
6146,100031,69.6,4.0,17.6,7.45,89.6,89.8,8.9,0,0,1,0.519
6147,100031,71.8,8.1,27.9,7.34,89.8,87.7,15.8,0,0,1,0.469
6148,100031,70.8,8.3,14.9,7.3,88.5,85.7,1.5,0,0,0,0.258
6149,100031,71.8,11.2,38.2,7.47,91.5,89.8,24.0,0,0,1,0.512
6150,100031,74.9,12.1,21.6,7.25,94.8,84.3,24.5,0,0,1,0.263
6151,100031,70.9,11.1,29.5,7.2,98.7,85.6,-12.2,0,0,0,0.085
6152,100031,64.4,11.8,18.9,7.71,96.6,69.3,33.1,0,0,0,0.0
6153,100031,74.4,8.7,31.5,8.0,94.8,89.3,23.9,0,0,1,0.392
6154,100031,72.9,11.8,32.3,7.02,93.7,84.5,14.5,0,0,1,0.419
6155,100031,71.9,5.9,10.0,7.69,94.9,85.9,4.1,0,0,0,0.318
6156,100031,66.9,3.4,19.5,7.81,95.1,73.3,13.6,0,0,1,0.074
6157,100031,68.2,20.8,24.5,7.78,98.1,81.0,27.8,0,0,1,0.338
6158,100031,68.6,12.2,21.0,7.55,93.4,84.1,8.7,0,0,1,0.36
6159,100031,69.1,20.6,34.3,7.42,94.4,107.1,41.5,1,1,0,0.128
6160,100031,69.5,8.1,20.3,7.89,92.1,78.2,-19.3,0,0,0,0.015
6161,100031,66.9,24.2,32.8,7.74,93.9,77.4,15.6,0,0,1,0.247
6162,100031,79.5,10.2,30.6,6.96,92.6,86.0,16.0,0,0,1,0.448
6163,100031,77.1,16.6,25.0,7.55,89.3,84.2,15.9,0,0,1,0.426
6164,100031,72.4,9.9,33.2,7.64,96.6,88.5,19.0,0,0,1,0.47
6165,100031,71.2,10.7,11.4,7.24,98.7,101.7,-7.4,0,1,0,0.258
6166,100031,78.3,9.1,25.4,7.54,93.4,101.9,5.8,0,1,0,0.685
6167,100031,77.5,6.8,18.6,7.8,94.7,87.1,21.7,0,0,1,0.465
6168,100031,68.5,15.6,25.0,7.33,96.5,102.6,-3.8,0,1,0,0.318
6169,100031,72.3,9.7,21.5,7.71,93.0,81.8,6.6,0,0,0,0.321
6170,100031,70.7,14.7,26.6,7.28,94.2,85.2,7.8,0,0,0,0.436
6171,100031,70.3,15.2,26.1,7.19,92.7,83.9,19.9,0,0,1,0.41
6172,100031,70.7,18.2,27.3,7.84,91.6,97.3,23.3,0,1,1,0.501
6173,100031,71.0,12.3,27.7,8.04,95.3,89.3,13.5,0,0,1,0.484
6174,100031,72.1,0.7,31.4,7.21,95.3,105.5,-3.1,0,1,0,0.38
6175,100031,72.2,7.8,14.0,7.96,96.7,87.5,8.7,0,0,1,0.385
6176,100031,76.8,9.6,30.8,7.62,93.5,103.2,7.5,0,1,0,0.676
6177,100031,68.3,9.8,11.6,6.85,89.3,62.5,9.4,0,0,1,0.083
6178,100031,75.0,17.7,3.0,7.12,97.4,65.8,36.6,0,0,0,0.086
6179,100031,67.3,16.6,44.7,7.84,90.9,80.9,0.9,0,0,0,0.171
6180,100031,72.2,8.9,17.1,7.06,90.9,80.5,13.3,0,0,1,0.267
6181,100031,75.3,24.3,21.7,7.41,91.6,76.0,12.1,0,0,1,0.289
6182,100031,73.5,7.7,8.3,7.6,87.4,90.2,33.1,0,0,0,0.261
6183,100031,70.1,8.1,21.7,7.78,92.7,83.7,9.3,0,0,1,0.398
6184,100031,72.4,3.2,27.9,7.69,95.7,96.4,-13.3,0,1,0,0.038
6185,100031,77.6,0.4,28.3,8.17,92.0,90.2,-2.6,0,0,0,0.287
6186,100031,69.1,2.7,14.5,7.34,98.2,89.1,-16.3,0,0,0,0.061
6187,100031,73.5,15.8,21.8,7.66,98.0,72.5,7.6,0,0,0,0.124
6188,100031,75.0,14.2,29.5,7.78,96.6,93.7,22.2,0,0,1,0.503
6189,100031,69.9,4.4,28.2,7.87,86.7,91.6,22.1,0,0,1,0.477
6190,100031,77.9,10.3,27.2,7.99,98.5,100.5,24.4,1,1,1,0.528
6191,100031,79.2,14.6,33.2,7.47,92.7,95.6,13.2,0,1,1,0.638
6192,100031,75.5,-2.4,24.9,7.85,99.4,78.2,5.0,0,0,0,0.154
6193,100031,75.5,20.4,39.2,7.3,91.4,107.0,30.9,1,1,1,0.485
6194,100031,64.8,16.1,23.2,7.6,93.0,78.9,45.3,0,0,0,0.008
6195,100031,66.3,14.6,32.6,7.8,93.8,86.0,6.8,0,0,0,0.341
6196,100031,71.0,17.0,32.9,7.97,90.2,110.3,36.6,1,1,0,0.332
6197,100031,68.8,-2.5,10.4,7.82,87.8,78.2,-16.7,0,0,0,0.041
6198,100031,73.7,8.4,30.2,7.66,85.1,86.4,23.8,0,0,1,0.435
6199,100031,60.5,17.3,19.9,7.6,103.8,74.9,9.2,0,0,1,0.178
6200,100031,73.7,9.7,16.4,7.82,87.7,89.6,0.8,0,0,0,0.289
